N,종목명,현재가,전일비,등락률,액면가,거래량,매도호가,주당순이익,보통주배당금
1409.0,미래에셋 인버스 2X 옥수수 선물 ETN,16830.0,340.0,+2.06%,0.0,7768.0,16730.0,,
1410.0,KOSEF 미국달러선물레버리지,12370.0,30.0,+0.24%,0.0,198.0,12325.0,,
1411.0,TRUE 인버스 2X 유로스탁스50 ETN(H) B,16790.0,325.0,-1.90%,0.0,4501.0,16770.0,,
1412.0,신한 인버스 2X 구리 선물 ETN,3350.0,105.0,+3.24%,0.0,2987.0,3340.0,,
1413.0,미래에셋 레버리지 은 선물 ETN,16685.0,655.0,-3.78%,0.0,1.0,16985.0,,
1414.0,KODEX TDF2050액티브,11120.0,40.0,+0.36%,0.0,6814.0,11120.0,,
1415.0,ACE 친환경자동차밸류체인액티브,11105.0,185.0,-1.64%,0.0,4712.0,11150.0,,
1416.0,에이리츠,3725.0,5.0,+0.13%,5000.0,42.0,3725.0,-306.0,200.0
1417.0,마이티 다이나믹퀀트액티브,11465.0,110.0,+0.97%,0.0,43.0,11505.0,,
1418.0,KBSTAR 200선물인버스,5870.0,80.0,-1.34%,0.0,515.0,5875.0,,
1419.0,KBSTAR 대형고배당10TR,15650.0,145.0,+0.94%,0.0,438.0,15700.0,,
1420.0,QV 인버스 레버리지 금 선물 ETN(H),16425.0,0.0,0.00%,0.0,0.0,16850.0,,
1421.0,코오롱우,15080.0,20.0,-0.13%,5000.0,503.0,15080.0,10016.0,
1422.0,TRUE FTSE100 ETN,16220.0,0.0,0.00%,0.0,0.0,16155.0,,
1423.0,신한 레버리지 구리 선물 ETN,16145.0,550.0,-3.29%,0.0,1366.0,16185.0,,
1424.0,KBSTAR 국채선물10년,51330.0,300.0,-0.58%,0.0,377.0,51340.0,,
1425.0,HANARO Fn K-게임,5035.0,60.0,+1.21%,0.0,301.0,5030.0,,
1426.0,코오롱글로벌우,21700.0,50.0,+0.23%,5000.0,198.0,21900.0,5691.0,
1427.0,TIGER 유로스탁스배당30,11460.0,35.0,+0.31%,0.0,215.0,11460.0,,
1428.0,한화우,33400.0,0.0,0.00%,5000.0,363.0,33450.0,13402.0,
1429.0,메리츠 인버스 2X 은 선물 ETN(H),15970.0,270.0,+1.72%,0.0,3017.0,15900.0,,
1430.0,KB 인버스 2X KOSDAQ 150 선물 ETN,10615.0,35.0,+0.33%,0.0,297492.0,10590.0,,
1431.0,TIGER 일본엔선물,9360.0,50.0,-0.53%,0.0,42867.0,9360.0,,
1432.0,신한 인버스 WTI원유 선물 ETN(H),3180.0,25.0,+0.79%,0.0,2.0,3195.0,,
1433.0,LX홀딩스1우,10840.0,20.0,-0.18%,1000.0,2543.0,10840.0,2188.0,
1434.0,KBSTAR 글로벌메타버스Moorgate,8815.0,170.0,+1.97%,0.0,1840.0,8825.0,,
1435.0,QV 인버스 레버리지 은 선물 ETN(H),15775.0,265.0,+1.71%,0.0,2.0,15880.0,,
1436.0,메리츠 인버스 2X 국채30년 ETN,15760.0,260.0,+1.68%,0.0,1.0,15785.0,,
1437.0,대신 밀 선물 ETN(H),7875.0,125.0,-1.56%,0.0,3443.0,7905.0,,
1438.0,FOCUS KRX300,15730.0,95.0,+0.61%,0.0,1.0,15825.0,,
1439.0,KODEX 다우존스미국리츠(H),11195.0,25.0,-0.22%,0.0,1048.0,11200.0,,
1440.0,KB 레버리지 KOSDAQ 150 선물 ETN,31335.0,120.0,+0.38%,0.0,85254.0,31355.0,,
1441.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),15655.0,285.0,+1.85%,0.0,44.0,15590.0,,
1442.0,TIGER LG그룹+펀더멘털,9290.0,30.0,+0.32%,0.0,845.0,9315.0,,
1443.0,일정실업,12900.0,0.0,0.00%,5000.0,0.0,0.0,-7112.0,
1444.0,HANARO Fn K-반도체,8340.0,210.0,+2.58%,0.0,9602.0,8375.0,,
1445.0,메리츠 미국레버리지 인플레이션국채ETN(H),7710.0,95.0,-1.22%,0.0,1609.0,7710.0,,
1446.0,TIGER 200 에너지화학,15700.0,110.0,-0.70%,0.0,967.0,15755.0,,
1447.0,ACE 엔비디아채권혼합블룸버그,12810.0,200.0,+1.59%,0.0,14953.0,12810.0,,
1448.0,KODEX 배당성장,12785.0,75.0,+0.59%,0.0,361.0,12810.0,,
1449.0,TIGER MSCI KOREA ESG리더스,8815.0,90.0,+1.03%,0.0,52.0,8815.0,,
1450.0,삼성 인버스 2X 구리 선물 ETN(H),3065.0,105.0,+3.55%,0.0,11119.0,3045.0,,
1451.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,15195.0,0.0,0.00%,0.0,0.0,15400.0,
1452.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,10125.0,45.0,+0.45%,0.0,8059.0,10135.0,
1453.0,TIGER 200동일가중,10825.0,35.0,+0.32%,0.0,219.0,10870.0,
1454.0,메리츠 레버리지 은 선물 ETN(H),15120.0,0.0,0.00%,0.0,0.0,14825.0,
1455.0,QV 레버리지 은 선물 ETN(H),15080.0,0.0,0.00%,0.0,0.0,14790.0,
1456.0,KODEX 필수소비재,6825.0,0.0,0.00%,0.0,4420.0,6850.0,
1457.0,삼성 S&P500 VIX S/T 선물 ETN,14900.0,640.0,-4.12%,0.0,12605.0,14860.0,
1458.0,KB 레버리지 항셍테크 선물 ETN(H) B,14780.0,620.0,-4.03%,0.0,4624.0,14935.0,
1459.0,하나 인버스 2X 옥수수 선물 ETN(H),14750.0,230.0,+1.58%,0.0,18.0,14755.0,
1460.0,유유제약1우,6500.0,160.0,-2.40%,1000.0,7294.0,6490.0,-302.0
1461.0,TIGER K게임,9205.0,80.0,+0.88%,0.0,8317.0,9220.0,
1462.0,ACE 일본Nikkei225(H),20950.0,120.0,+0.58%,0.0,4469.0,20960.0,
1463.0,TRUE 레버리지 구리 선물 ETN,14635.0,405.0,-2.69%,0.0,2.0,14620.0,
1464.0,SOL 코스닥150,12395.0,15.0,-0.12%,0.0,13.0,12445.0,
1465.0,대신 철광석 선물 ETN(H) B,14615.0,160.0,-1.08%,0.0,4.0,14620.0,
1466.0,KODEX 200동일가중,10395.0,25.0,+0.24%,0.0,7.0,10430.0,
1467.0,신한 인버스 2X 코스피 200 선물 ETN,14545.0,400.0,-2.68%,0.0,418.0,14555.0,
1468.0,TIGER 단기선진하이일드(합성 H),12100.0,0.0,0.00%,0.0,0.0,12115.0,
1469.0,삼성 인버스 2X 코스피200 선물 ETN,14515.0,395.0,-2.65%,0.0,14842.0,14530.0,
1470.0,TIGER 미국달러선물레버리지,13115.0,20.0,+0.15%,0.0,36.0,13085.0,
1471.0,KODEX 200exTOP,11045.0,0.0,0.00%,0.0,0.0,11135.0,
1472.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),14315.0,0.0,0.00%,0.0,0.0,14530.0,
1473.0,TIMEFOLIO 이노베이션액티브,8415.0,45.0,-0.53%,0.0,1394.0,8445.0,
1474.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),14280.0,0.0,0.00%,0.0,0.0,14535.0,
1475.0,ARIRANG ESG성장주액티브,7930.0,15.0,+0.19%,0.0,1541.0,7960.0,
1476.0,신한 인버스 옥수수 선물 ETN(H),7135.0,0.0,0.00%,0.0,51.0,7135.0,
1477.0,KODEX 보험,7510.0,35.0,+0.47%,0.0,1459.0,7545.0,
1478.0,KBSTAR 채권혼합,59345.0,40.0,-0.07%,0.0,1.0,59490.0,
1479.0,TIGER AI코리아그로스액티브,11860.0,65.0,+0.55%,0.0,129.0,11890.0,
1480.0,신한 FnGuide 폐기물처리 ETN,7110.0,140.0,+2.01%,0.0,3.0,7105.0,
1481.0,KODEX 코스닥150롱코스피200숏선물,9480.0,130.0,-1.35%,0.0,7.0,9490.0,
1482.0,대신 S&P 인버스 WTI원유 선물 ETN,14205.0,60.0,+0.42%,0.0,2.0,14300.0,
1483.0,TRUE 인버스 2X 플래티넘 선물 ETN,14205.0,640.0,+4.72%,0.0,3934.0,14160.0,
1484.0,KBSTAR 글로벌클린에너지S&P,9445.0,65.0,-0.68%,0.0,5610.0,9435.0,
1485.0,KBSTAR V&S셀렉트밸류채권혼합,11710.0,55.0,+0.47%,0.0,144.0,11715.0,
1486.0,ARIRANG 선진국MSCI(합성 H),11055.0,10.0,+0.09%,0.0,2900.0,11060.0,
1487.0,미래에셋 인버스 미디어엔터 Core5 ETN,13830.0,0.0,0.00%,0.0,0.0,13925.0,
1488.0,TRUE S&P500 VIX S/T 선물 ETN(H),13745.0,605.0,-4.22%,0.0,10665.0,13745.0,
1489.0,FOCUS ESG리더스,9800.0,15.0,+0.15%,0.0,7.0,9855.0,
1490.0,FOCUS AI코리아액티브,11385.0,90.0,+0.80%,0.0,125.0,11415.0,
1491.0,KOSEF 미국달러선물인버스2X,5780.0,15.0,-0.26%,0.0,23099.0,5810.0,
1492.0,TRUE 레버리지 유로스탁스50 ETN(H) B,13560.0,330.0,+2.49%,0.0,1.0,13525.0,
1493.0,KB 인버스 2X 항셍테크 선물 ETN,13550.0,440.0,+3.36%,0.0,373.0,13510.0,
1494.0,메리츠 인버스 2X 미국채10년 ETN(H),13505.0,0.0,0.00%,0.0,0.0,13680.0,
1495.0,KODEX 200가치저변동,9630.0,65.0,+0.68%,0.0,409.0,9685.0,
1496.0,ACE 글로벌메타버스테크액티브,7930.0,200.0,+2.59%,0.0,1125.0,7930.0,
1497.0,대신 인버스 밀 선물 ETN(H),13480.0,215.0,+1.62%,0.0,3.0,13515.0,
1498.0,TIGER 원유선물인버스(H),3500.0,40.0,+1.16%,0.0,23800.0,3500.0,
1499.0,ARIRANG 우주항공&UAM iSelect,10675.0,45.0,+0.42%,0.0,12583.0,10695.0,
1500.0,한진칼우,24850.0,350.0,+1.43%,2500.0,1215.0,25200.0,10161.0
1501.0,TIGER 글로벌자원생산기업(합성 H),14810.0,110.0,+0.75%,0.0,129.0,14815.0,
1502.0,삼성 인버스 2X HSCEI ETN(H),13325.0,145.0,+1.10%,0.0,613.0,13410.0,
1503.0,ACE 미국다우존스리츠(합성 H),74000.0,205.0,-0.28%,0.0,4.0,74000.0,
1504.0,KODEX 미국S&P500산업재(합성),23200.0,210.0,+0.91%,0.0,1219.0,23210.0,
1505.0,ACE 일본TOPIX레버리지(H),26610.0,10.0,-0.04%,0.0,2313.0,26685.0,
1506.0,KBSTAR 헬스케어채권혼합,11060.0,10.0,-0.09%,0.0,701.0,11060.0,
1507.0,메리츠 레버리지 구리 선물 ETN(H),13250.0,0.0,0.00%,0.0,0.0,12895.0,
1508.0,KOSEF 코스닥150,6280.0,15.0,-0.24%,0.0,441.0,6290.0,
1509.0,하나 레버리지 구리 선물 ETN(H),13185.0,0.0,0.00%,0.0,0.0,12795.0,
1510.0,QV 레버리지 구리 선물 ETN(H),13140.0,0.0,0.00%,0.0,0.0,12855.0,
1511.0,신한 인버스 콩 선물 ETN(H),6570.0,30.0,+0.46%,0.0,798.0,6600.0,
1512.0,BNK 주주가치액티브,11930.0,140.0,+1.19%,0.0,1815.0,11925.0,
1513.0,티와이홀딩스우,10530.0,20.0,-0.19%,500.0,30.0,10640.0,1754.0
1514.0,KODEX 미국나스닥100선물인버스(H),10895.0,225.0,-2.02%,0.0,118855.0,10885.0,
1515.0,KB 레버리지 KOSPI 200 선물 ETN,26105.0,425.0,+1.65%,0.0,4.0,26400.0,
1516.0,신한 FnGuide 메타버스 ETN,6495.0,65.0,+1.01%,0.0,33.0,6520.0,
1517.0,KB 인버스 2X 나스닥 100 ETN,6490.0,275.0,-4.07%,0.0,28913.0,6475.0,
1518.0,신한 USD K200 선물 바이셀 ETN,6485.0,0.0,0.00%,0.0,0.0,6395.0,
1519.0,메리츠 인버스 국채30년 ETN,12940.0,0.0,0.00%,0.0,0.0,13060.0,
1520.0,메리츠 인버스 2X 미국채30년 ETN(H),12910.0,260.0,+2.06%,0.0,1268.0,12890.0,
1521.0,삼성 레버리지 구리 선물 ETN(H),12870.0,445.0,-3.34%,0.0,1100.0,12930.0,
1522.0,JW중외제약2우B,62500.0,1000.0,-1.57%,2500.0,32.0,62500.0,1316.0
1523.0,삼성 인버스 HSCEI ETN(H),12835.0,0.0,0.00%,0.0,0.0,13030.0,
1524.0,KODEX KRX300레버리지,12800.0,160.0,+1.27%,0.0,1667.0,12820.0,
1525.0,KOSEF 차이나A50커넥트MSCI,8990.0,120.0,-1.32%,0.0,5.0,9130.0,
1526.0,TRUE 금 선물 ETN,12575.0,0.0,0.00%,0.0,0.0,12420.0,
1527.0,신한 인버스 금 선물 ETN(H),6285.0,75.0,+1.21%,0.0,5848.0,6275.0,
1528.0,KODEX 미국클린에너지나스닥,8360.0,60.0,+0.72%,0.0,931.0,8360.0,
1529.0,VITA MZ소비액티브,8070.0,20.0,+0.25%,0.0,247.0,8095.0,
1530.0,삼성 인버스 항셍테크 ETN(H),12505.0,240.0,+1.96%,0.0,1031.0,12505.0,
1531.0,KODEX 기계장비,6365.0,30.0,-0.47%,0.0,10859.0,6380.0,
1532.0,ARIRANG 미국다우존스고배당주(합성 H),14660.0,30.0,+0.21%,0.0,302.0,14660.0,
1533.0,KODEX 운송,4425.0,10.0,-0.23%,0.0,16158.0,4450.0,
1534.0,KODEX 최소변동성,10305.0,115.0,+1.13%,0.0,1.0,10325.0,
1535.0,TRUE 인버스 은 선물 ETN,12335.0,105.0,+0.86%,0.0,11.0,12345.0,
1536.0,KOSEF 미국S&P500,11200.0,130.0,+1.17%,0.0,594.0,11180.0,
1537.0,TIGER 200 철강소재,8540.0,40.0,-0.47%,0.0,1264.0,8575.0,
1538.0,미래에셋 천연가스 선물 ETN(H),3070.0,205.0,+7.16%,0.0,214984.0,3065.0,
1539.0,삼성 인버스 2X 은 선물 ETN(H),1220.0,25.0,+2.09%,0.0,43416.0,1215.0,
1540.0,HANARO KOFR금리액티브(합성),100660.0,0.0,0.00%,0.0,0.0,100670.0,
1541.0,신한 인버스 구리 선물 ETN(H),5990.0,60.0,+1.01%,0.0,43.0,6005.0,
1542.0,TRUE 인버스 플래티넘 선물 ETN,11965.0,270.0,+2.31%,0.0,406.0,11945.0,
1543.0,HANARO 글로벌탄소배출권선물ICE(합성),11940.0,80.0,+0.67%,0.0,1726.0,11970.0,
1544.0,메리츠 인버스 미국채10년 ETN(H),11915.0,75.0,+0.63%,0.0,1.0,11920.0,
1545.0,KODEX 구리선물(H),6600.0,90.0,-1.35%,0.0,3386.0,6615.0,
1546.0,KOSEF 고배당,8485.0,5.0,-0.06%,0.0,4421.0,8515.0,
1547.0,신한 달러인덱스 선물 ETN(H),11855.0,75.0,+0.64%,0.0,1.0,11915.0,
1548.0,KODEX MSCI KOREA ESG유니버설,9850.0,20.0,+0.20%,0.0,1.0,9935.0,
1549.0,TRUE 인버스 베트남 VN30 선물 ETN(H),11815.0,0.0,0.00%,0.0,0.0,11860.0,
1550.0,ARIRANG 고배당주채권혼합,10730.0,10.0,+0.09%,0.0,4302.0,10730.0,
1551.0,TIMEFOLIO 탄소중립액티브,11730.0,85.0,-0.72%,0.0,8.0,11745.0,
1552.0,TIGER 일본TOPIX(합성 H),18320.0,95.0,+0.52%,0.0,4700.0,18315.0,
1553.0,KODEX 3대농산물선물(H),10855.0,45.0,-0.41%,0.0,4284.0,10870.0,
1554.0,KBSTAR 중국MSCI China(H),8075.0,160.0,-1.94%,0.0,766.0,8235.0,
1555.0,ACE 멕시코MSCI(합성),14635.0,215.0,-1.45%,0.0,810.0,14780.0,
1556.0,TIGER 우량가치,10840.0,30.0,+0.28%,0.0,668.0,10870.0,
1557.0,TIMEFOLIO Korea플러스배당액티브,10090.0,15.0,+0.15%,0.0,3418.0,10135.0,
1558.0,TIGER 200 금융,6005.0,30.0,+0.50%,0.0,1004.0,6025.0,
1559.0,하나 인버스 2X 콩 선물 ETN(H),11590.0,60.0,+0.52%,0.0,77.0,11580.0,
1560.0,태양금속우,3500.0,30.0,-0.85%,500.0,1050.0,3530.0,-16.0
1561.0,메리츠 인버스 미국채30년 ETN(H),11545.0,0.0,0.00%,0.0,0.0,11670.0,
1562.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,11420.0,0.0,0.00%,0.0,0.0,11500.0,
1563.0,대덕1우,9410.0,110.0,+1.18%,500.0,611.0,9340.0,549.0
1564.0,TRUE 인버스 금 선물 ETN,11350.0,180.0,+1.61%,0.0,4.0,11335.0,
1565.0,KODEX TDF2030액티브,10790.0,20.0,-0.19%,0.0,204.0,10810.0,
1566.0,TIGER 200커버드콜ATM,8685.0,35.0,+0.40%,0.0,20421.0,8685.0,
1567.0,TRUE 인버스 HSCEI ETN(H) B,11285.0,0.0,0.00%,0.0,0.0,11365.0,
1568.0,삼성 인버스 코스피 200 선물 ETN,11260.0,155.0,-1.36%,0.0,120.0,11270.0,
1569.0,KODEX Fn K-뉴딜디지털플러스,9370.0,5.0,-0.05%,0.0,3182.0,9395.0,
1570.0,ARIRANG S&P글로벌인프라,14055.0,40.0,-0.28%,0.0,602.0,14085.0,
1571.0,QV 블룸버그 2X WTI원유선물 ETN,11190.0,275.0,-2.40%,0.0,20.0,11200.0,
1572.0,ARIRANG 우량회사채50 1년,111760.0,70.0,-0.06%,0.0,205.0,111760.0,
1573.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,11175.0,275.0,-2.40%,0.0,10707.0,11185.0,
1574.0,하나 S&P 레버리지 WTI원유 선물 ETN,11170.0,220.0,-1.93%,0.0,11057.0,11215.0,
1575.0,파워 코스피100,25335.0,370.0,+1.48%,0.0,24.0,25410.0,
1576.0,메리츠 레버리지 국채5년 ETN,11110.0,0.0,0.00%,0.0,0.0,11045.0,
1577.0,미래에셋 인도네시아 Top5 ETN,11055.0,25.0,-0.23%,0.0,4.0,11080.0,
1578.0,넥센우,3065.0,0.0,0.00%,500.0,5.0,3065.0,306.0
1579.0,메리츠 인버스 구리 선물 ETN(H),11025.0,0.0,0.00%,0.0,0.0,11195.0,
1580.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),11010.0,65.0,+0.59%,0.0,13.0,11055.0,
1581.0,TIGER KRX300,15710.0,240.0,+1.55%,0.0,1.0,15690.0,
1582.0,SOL KRX300,15710.0,145.0,+0.93%,0.0,6.0,15715.0,
1583.0,삼성 인버스 구리 선물 ETN(H),10985.0,0.0,0.00%,0.0,0.0,11155.0,
1584.0,신한 인버스 Russell 2000 ETN,10960.0,0.0,0.00%,0.0,0.0,10865.0,
1585.0,KODEX 미국S&P500경기소비재,10920.0,160.0,+1.49%,0.0,507.0,11035.0,
1586.0,JW중외제약우,32500.0,50.0,+0.15%,2500.0,2.0,32500.0,1316.0
1587.0,메리츠 인버스 2X 국채10년 ETN,10890.0,0.0,0.00%,0.0,0.0,11005.0,
1588.0,QV US 500 월간레버리지 ETN(H),21675.0,0.0,0.00%,0.0,0.0,22255.0,
1589.0,KB 인버스 2X 구리 선물 ETN(H),21645.0,545.0,+2.58%,0.0,184.0,21735.0,
1590.0,삼성 금 선물 ETN(H),10805.0,0.0,0.00%,0.0,0.0,10675.0,
1591.0,메리츠 금 선물 ETN(H),10785.0,0.0,0.00%,0.0,0.0,10655.0,
1592.0,KB S&P 유럽탄소배출권 선물 ETN(H),10740.0,0.0,0.00%,0.0,0.0,11025.0,
1593.0,KODEX 미국S&P500금융,10700.0,30.0,-0.28%,0.0,4839.0,10730.0,
1594.0,하나 인버스 2X 코스닥150 선물 ETN,10660.0,60.0,+0.57%,0.0,302.0,10615.0,
1595.0,메리츠 인버스 국채10년 ETN,10655.0,0.0,0.00%,0.0,0.0,10710.0,
1596.0,메리츠 국채5년 ETN,10655.0,0.0,0.00%,0.0,0.0,10630.0,
1597.0,신한 인버스 2X 미국달러 선물 ETN,5320.0,5.0,-0.09%,0.0,50.0,5340.0,
1598.0,KODEX 일본TOPIX100,17730.0,95.0,-0.53%,0.0,10208.0,17710.0,
1599.0,KODEX 미국S&P500필수소비재,10630.0,40.0,-0.37%,0.0,1242.0,10630.0,
1600.0,KB 레버리지 금 선물 ETN(H),21255.0,520.0,-2.39%,0.0,102.0,21250.0,
1601.0,삼성 레버리지 항셍테크 ETN(H),1770.0,75.0,-4.07%,0.0,119226.0,1800.0,
1602.0,대신 인버스 2X 코스닥 150 선물 ETN,10605.0,70.0,+0.66%,0.0,2114.0,10605.0,
1603.0,메리츠 레버리지 국채3년 ETN,10575.0,0.0,0.00%,0.0,0.0,10545.0,
1604.0,KODEX KTOP30,17625.0,0.0,0.00%,0.0,0.0,17805.0,
1605.0,KTOP 코스피50,23495.0,310.0,+1.34%,0.0,147.0,23555.0,
1606.0,TIGER 배당성장,15970.0,60.0,+0.38%,0.0,340.0,15980.0,
1607.0,KB KRX ESG Eco ETN,10535.0,55.0,+0.52%,0.0,2.0,10650.0,
1608.0,KOSEF 물가채KIS,105070.0,190.0,-0.18%,0.0,242.0,105070.0,
1609.0,QV S&P500 버퍼10% 3월 ETN(H),10495.0,0.0,0.00%,0.0,0.0,10575.0,
1610.0,KODEX 미국S&P500헬스케어,10480.0,30.0,-0.29%,0.0,9975.0,10555.0,
1611.0,KOSEF 미국나스닥100(H),11645.0,225.0,+1.97%,0.0,46178.0,11655.0,
1612.0,메리츠 대표 농산물 선물 ETN(H),10450.0,95.0,-0.90%,0.0,167.0,10470.0,
1613.0,삼양사우,28200.0,0.0,0.00%,5000.0,211.0,28250.0,6458.0
1614.0,에셋플러스 글로벌대장장이액티브,11090.0,185.0,+1.70%,0.0,129.0,11090.0,
1615.0,메리츠 국채3년 ETN,10395.0,0.0,0.00%,0.0,0.0,10385.0,
1616.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),10370.0,270.0,-2.54%,0.0,4216.0,10400.0,
1617.0,TIGER 한중전기차(합성),10910.0,110.0,-1.00%,0.0,567.0,11005.0,
1618.0,QV S&P500 버퍼10% 6월 ETN(H),10360.0,0.0,0.00%,0.0,0.0,10405.0,
1619.0,KBSTAR KRX300,15935.0,160.0,+1.01%,0.0,3.0,16005.0,
1620.0,KB S&P 레버리지 WTI원유 선물 ETN(H),10340.0,285.0,-2.68%,0.0,2396.0,10390.0,
1621.0,QV S&P500 버퍼10% 12월 ETN(H),10325.0,0.0,0.00%,0.0,0.0,10415.0,
1622.0,TRUE FnGuide IoT ETN,10300.0,395.0,+3.99%,0.0,2.0,10320.0,
1623.0,ACE 골드선물 레버리지(합성 H),17095.0,495.0,-2.81%,0.0,6016.0,17170.0,
1624.0,메리츠 3X 레버리지 국채3년 ETN,20505.0,0.0,0.00%,0.0,0.0,20430.0,
1625.0,메리츠 3X 레버리지 국채5년 ETN,20470.0,190.0,-0.92%,0.0,2.0,20480.0,
1626.0,TRUE 은 선물 ETN,10215.0,0.0,0.00%,0.0,0.0,10115.0,
1627.0,SOL 24-06 국고채액티브,101780.0,70.0,-0.07%,0.0,66.0,101800.0,
1628.0,ARIRANG 200선물인버스2X,5330.0,125.0,-2.29%,0.0,7876.0,5310.0,
1629.0,KBSTAR 미국고정배당우선증권ICE TR,9630.0,95.0,-0.98%,0.0,235.0,9665.0,
1630.0,KB 레버리지 FANG 플러스 ETN(H),20200.0,1310.0,+6.93%,0.0,433.0,20200.0,
1631.0,하나 iSelect-WG 탄소중립 ESG ETN,10100.0,0.0,0.00%,0.0,0.0,10250.0,
1632.0,SK증권우,2575.0,20.0,-0.77%,500.0,1386.0,2580.0,20.0
1633.0,QV iSelect-WG 그린에너지 ESG ETN,10070.0,0.0,0.00%,0.0,0.0,10110.0,
1634.0,TRUE 플래티넘 선물 ETN,10055.0,220.0,-2.14%,0.0,22.0,10060.0,
1635.0,KBSTAR 미국달러SOFR금리액티브(합성),10055.0,0.0,0.00%,0.0,0.0,10085.0,
1636.0,메리츠 3X 레버리지 국채10년 ETN,20105.0,285.0,-1.40%,0.0,291.0,20115.0,
1637.0,대신 국채10년 ETN,10050.0,0.0,0.00%,0.0,0.0,9990.0,
1638.0,ACE 싱가포르리츠,12550.0,145.0,-1.14%,0.0,199.0,12580.0,
1639.0,대신 인버스 국채10년 ETN,9985.0,0.0,0.00%,0.0,0.0,10055.0,
1640.0,마이다스 KoreaStock액티브,19005.0,175.0,+0.93%,0.0,12.0,19030.0,
1641.0,성신양회우,13540.0,90.0,+0.67%,5000.0,2468.0,13540.0,-1052.0
1642.0,KODEX 미국S&P바이오(합성),24500.0,250.0,-1.01%,0.0,1889.0,24500.0,
1643.0,에셋플러스 코리아대장장이액티브,11020.0,240.0,+2.23%,0.0,1002.0,11110.0,
1644.0,HANARO 탄소효율그린뉴딜,8260.0,60.0,+0.73%,0.0,42.0,8290.0,
1645.0,대신 3X 레버리지 국채10년 ETN,19790.0,315.0,-1.57%,0.0,35.0,19810.0,
1646.0,삼성 나스닥 100 ETN(H),9890.0,205.0,+2.12%,0.0,38.0,9900.0,
1647.0,메리츠 인버스 3X 국채3년 ETN,19775.0,0.0,0.00%,0.0,0.0,19865.0,
1648.0,ACE 미국IT인터넷S&P(합성 H),12355.0,370.0,+3.09%,0.0,2187.0,12360.0,
1649.0,삼성 인버스 China A50 선물 ETN(H),9860.0,75.0,+0.77%,0.0,2.0,9805.0,
1650.0,대신 인버스 3X 국채10년 ETN,19705.0,0.0,0.00%,0.0,0.0,20215.0,
1651.0,메리츠 인버스 3X 국채10년 ETN,19645.0,390.0,+2.03%,0.0,50.0,19670.0,
1652.0,SOL 미국TOP5채권혼합40 Solactive,10870.0,60.0,+0.56%,0.0,10412.0,10870.0,
1653.0,TIGER 유로스탁스레버리지(합성 H),9775.0,125.0,+1.30%,0.0,117.0,9820.0,
1654.0,메리츠 인버스 3X 국채5년 ETN,19550.0,0.0,0.00%,0.0,0.0,19720.0,
1655.0,메리츠 인버스 은 선물 ETN(H),9765.0,75.0,+0.77%,0.0,15.0,9790.0,
1656.0,삼성 인버스 은 선물 ETN(H),9760.0,90.0,+0.93%,0.0,106.0,9745.0,
1657.0,TRUE 구리 선물 ETN,9750.0,135.0,-1.37%,0.0,10.0,9750.0,
1658.0,TIGER 글로벌사이버보안INDXX,9370.0,90.0,+0.97%,0.0,1861.0,9400.0,
1659.0,삼성 인버스 코스닥 150 선물 ETN,9725.0,5.0,+0.05%,0.0,1152.0,9725.0,
1660.0,KOSEF 국고채10년레버리지,107730.0,970.0,-0.89%,0.0,160.0,107735.0,
1661.0,메리츠 인버스 2X 국채3년 ETN,9690.0,0.0,0.00%,0.0,0.0,9720.0,
1662.0,메리츠 인버스 국채5년 ETN,9690.0,0.0,0.00%,0.0,0.0,9715.0,
1663.0,삼성 KRX 2차전지 K-뉴딜 ETN,9690.0,230.0,-2.32%,0.0,5.0,9720.0,
1664.0,하나 인버스 코스닥150 선물 ETN,9680.0,0.0,0.00%,0.0,507.0,9700.0,
1665.0,KOSEF 블루칩,8040.0,15.0,+0.19%,0.0,12.0,8065.0,
1666.0,KODEX MSCI Korea,16000.0,245.0,+1.56%,0.0,134.0,16010.0,
1667.0,SOL 유럽탄소배출권선물S&P(H),13680.0,185.0,+1.37%,0.0,3906.0,13680.0,
1668.0,메리츠 인버스 3X 국채30년 ETN,47795.0,1330.0,+2.86%,0.0,40.0,47770.0,
1669.0,TIGER 한중반도체(합성),11210.0,235.0,+2.14%,0.0,50.0,11275.0,
1670.0,KB 인버스 2X S&P 500 선물 ETN,9525.0,240.0,-2.46%,0.0,1510.0,9545.0,
1671.0,삼성 인버스 금 선물 ETN(H),9515.0,100.0,+1.06%,0.0,3784.0,9510.0,
1672.0,메리츠 은 선물 ETN(H),9515.0,0.0,0.00%,0.0,0.0,9425.0,
1673.0,KODEX Fn웹툰&드라마,5005.0,60.0,+1.21%,0.0,15780.0,5025.0,
1674.0,KOSEF 미국달러선물인버스,8880.0,5.0,-0.06%,0.0,120.0,8890.0,
